state_name,district_name,mandal_name,village_name,crop_name,disease_name,affected_area_acres,total_crop_area_acres,disease_incidence_percent,severity_level,affected_farmers,season
Andhra Pradesh,Prakasam,Markapur,Venkannapalem,Paddy (Rice),Blast,422.61,1133.0,37.3,High,646,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Konidela,Turmeric,Leaf Spot,726.26,1848.0,39.3,High,201,Rabi
Andhra Pradesh,East Godavari,Kadiam,Pedapadu,Chilli,Anthracnose,1000.96,1977.0,50.63,Severe,894,Kharif
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Turmeric,Leaf Spot,694.53,1162.0,59.77,Severe,276,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Pedapadu,Groundnut,Tikka Leaf Spot,1644.51,2652.0,62.01,Severe,241,Rabi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_9,Sri Potti Sriramulu Nellore_Village_45,Mango,Sooty Mold,190.0,1118.91,16.98,Low,380,Kharif
Andhra Pradesh,Visakhapatnam,Visakhapatnam_Mandal_1,Visakhapatnam_Village_49,Mango,Powdery Mildew,102.24,730.47,14.0,Low,10,Zaid
Andhra Pradesh,NTR,Vijayawada Rural,Pedapadu,Maize,Turcicum Leaf Blight,414.1,793.0,52.22,Severe,897,Summer
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_8,Vizianagaram_Village_30,Sugarcane,Smut,30.87,307.32,10.04,Medium,439,Zaid
Andhra Pradesh,Annamayya,Madanapalle,Venkannapalem,Banana,Sigatoka,205.35,2660.0,7.72,Low,93,Summer
Andhra Pradesh,East Godavari,Seethanagaram,Dulla,Sugarcane,Red Rot,1178.37,2185.0,53.93,Severe,871,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Kothapalli,Chilli,Leaf Curl Virus,468.61,1561.0,30.02,High,169,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Konidela,Paddy (Rice),Brown Spot,95.53,1257.0,7.6,Low,430,Rabi
Andhra Pradesh,East Godavari,Kadiam,Annavaram,Tomato,Early Blight,16.16,259.0,6.24,Low,47,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Konidela,Onion,Purple Blotch,960.01,1960.0,48.98,High,654,Kharif
Andhra Pradesh,East Godavari,Kadiam,Ramapuram,Mango,Anthracnose,134.66,472.0,28.53,High,223,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Pedapadu,Onion,Stemphylium Blight,93.13,836.0,11.14,Medium,362,Rabi
Andhra Pradesh,Eluru,Eluru_Mandal_9,Eluru_Village_37,Sugarcane,Red Rot,340.28,1050.93,32.38,Low,390,Rabi
Andhra Pradesh,Prakasam,Ongole,Kothapalli,Onion,Stemphylium Blight,402.93,1135.0,35.5,High,639,Summer
Andhra Pradesh,Guntur,Mangalagiri,Venkannapalem,Cotton,Leaf Curl Virus,321.92,2882.0,11.17,Medium,730,Summer
Andhra Pradesh,Prakasam,Ongole,Valasapalle,Onion,Purple Blotch,39.26,345.0,11.38,Medium,210,Kharif
Andhra Pradesh,Guntur,Tadikonda,Annavaram,Groundnut,Rust,556.78,797.0,69.86,Severe,138,Summer
Andhra Pradesh,Annamayya,Rayachoti,Ramapuram,Banana,Sigatoka,203.24,1477.0,13.76,Medium,535,Summer
Andhra Pradesh,Kurnool,Panyam,Konidela,Banana,Sigatoka,645.12,2120.0,30.43,High,585,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Valasapalle,Chilli,Anthracnose,1171.52,2092.0,56.0,Severe,625,Summer
Andhra Pradesh,Kurnool,Nandyal,Lingapuram,Paddy (Rice),Brown Spot,95.23,282.0,33.77,High,23,Kharif
Andhra Pradesh,Kakinada,Kakinada_Mandal_7,Kakinada_Village_43,Mango,Sooty Mold,463.95,868.59,53.41,Medium,303,Zaid
Andhra Pradesh,Krishna,Pedana,Dulla,Banana,Sigatoka,612.64,2034.0,30.12,High,684,Kharif
Andhra Pradesh,Prakasam,Ongole,Pedapadu,Maize,Turcicum Leaf Blight,594.92,869.0,68.46,Severe,868,Summer
Andhra Pradesh,West Godavari,Bhimavaram,Pedapadu,Onion,Stemphylium Blight,1343.95,2590.0,51.89,Severe,994,Kharif
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_7,Vizianagaram_Village_47,Rice,Brown Spot,309.91,475.52,65.17,Low,245,Zaid
Andhra Pradesh,Guntur,Amaravathi,Ramapuram,Jowar (Sorghum),Grain Mold,447.65,1427.0,31.37,High,185,Kharif
Andhra Pradesh,Tirupati,Tirupati_Mandal_4,Tirupati_Village_48,Tomato,Leaf Curl,202.51,552.63,36.64,High,316,Kharif
Andhra Pradesh,Guntur,Amaravathi,Mallavaram,Paddy (Rice),Brown Spot,65.56,149.0,44.0,High,913,Rabi
Andhra Pradesh,Prakasam,Ongole,Annavaram,Paddy (Rice),Brown Spot,52.0,105.0,49.52,High,133,Summer
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_6,Ananthapuramu_Village_47,Turmeric,Leaf Spot,174.18,355.86,48.95,High,112,Zaid
Andhra Pradesh,East Godavari,Kadiam,Annavaram,Tomato,Early Blight,1474.65,2883.0,51.15,Severe,96,Summer
Andhra Pradesh,Krishna,Pedana,Ramapuram,Chilli,Leaf Curl Virus,889.41,2483.0,35.82,High,605,Summer
Andhra Pradesh,Annamayya,Rayachoti,Annavaram,Groundnut,Tikka Leaf Spot,182.28,303.0,60.16,Severe,250,Summer
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_8,Ananthapuramu_Village_44,Groundnut,Rust,257.43,967.39,26.61,Medium,500,Rabi
Andhra Pradesh,Guntur,Amaravathi,Ramapuram,Chilli,Anthracnose,200.68,2701.0,7.43,Low,313,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Onion,Purple Blotch,1002.43,2710.0,36.99,High,65,Kharif
Andhra Pradesh,Krishna,Pedana,Chinakakani,Jowar (Sorghum),Grain Mold,662.08,1264.0,52.38,Severe,276,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Annavaram,Mango,Anthracnose,49.1,323.0,15.2,Medium,169,Kharif
Andhra Pradesh,West Godavari,Palacole,Chinakakani,Cotton,Pink Bollworm,852.09,1720.0,49.54,High,13,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Konidela,Paddy (Rice),Brown Spot,201.86,1186.0,17.02,Medium,35,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Pedapadu,Banana,Sigatoka,1539.68,2515.0,61.22,Severe,737,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Kothapalli,Maize,Maydis Leaf Blight,1225.09,2252.0,54.4,Severe,238,Kharif
Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai_Mandal_7,Sri Sathya Sai_Village_42,Onion,Bulb Rot,471.64,697.6,67.61,Medium,47,Zaid
Andhra Pradesh,NTR,Kanchikacherla,Lingapuram,Turmeric,Rhizome Rot,1383.36,2096.0,66.0,Severe,133,Kharif
Andhra Pradesh,NTR,Gannavaram,Annavaram,Cotton,Pink Bollworm,58.33,141.0,41.37,High,316,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Tomato,Leaf Curl Virus,352.39,2381.0,14.8,Medium,61,Summer
Andhra Pradesh,Prakasam,Ongole,Konidela,Jowar (Sorghum),Grain Mold,116.92,1144.0,10.22,Medium,836,Summer
Andhra Pradesh,Guntur,Amaravathi,Mallavaram,Mango,Powdery Mildew,453.78,2571.0,17.65,Medium,233,Kharif
Andhra Pradesh,Annamayya,Madanapalle,Lingapuram,Cotton,Pink Bollworm,224.15,387.0,57.92,Severe,984,Summer
Andhra Pradesh,West Godavari,Narasapuram,Chinakakani,Tomato,Early Blight,2075.27,2980.0,69.64,Severe,258,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Kothapalli,Mango,Powdery Mildew,757.78,2878.0,26.33,High,223,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Annavaram,Paddy (Rice),Sheath Blight,1835.16,2737.0,67.05,Severe,99,Rabi
Andhra Pradesh,Guntur,Mangalagiri,Chinakakani,Tomato,Early Blight,976.25,2509.0,38.91,High,880,Rabi
Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore_Mandal_10,Sri Potti Sriramulu Nellore_Village_32,Turmeric,Rhizome Rot,467.6,1279.65,36.54,Medium,498,Kharif
Andhra Pradesh,Srikakulam,Srikakulam_Mandal_1,Srikakulam_Village_45,Cotton,Wilt,168.29,1125.93,14.95,Low,78,Rabi
Andhra Pradesh,East Godavari,Rajanagaram,Chinakakani,Banana,Panama Wilt,382.95,1383.0,27.69,High,743,Rabi
Andhra Pradesh,Visakhapatnam,Visakhapatnam_Mandal_6,Visakhapatnam_Village_36,Cotton,Boll Rot,38.45,969.22,3.97,High,261,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Valasapalle,Maize,Maydis Leaf Blight,927.93,1976.0,46.96,High,391,Summer
Andhra Pradesh,East Godavari,Kadiam,Ramapuram,Chilli,Leaf Curl Virus,805.91,1516.0,53.16,Severe,559,Rabi
Andhra Pradesh,Guntur,Tadikonda,Kothapalli,Turmeric,Leaf Spot,893.46,1532.0,58.32,Severe,657,Summer
Andhra Pradesh,NTR,Kanchikacherla,Pedapadu,Chilli,Leaf Curl Virus,97.19,164.0,59.26,Severe,929,Summer
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_3,Vizianagaram_Village_5,Turmeric,Leaf Spot,400.66,1387.4,28.88,High,394,Kharif
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_9,Ananthapuramu_Village_47,Rice,Brown Spot,484.89,1002.64,48.36,High,93,Rabi
Andhra Pradesh,East Godavari,Kadiam,Chinakakani,Banana,Sigatoka,595.66,2325.0,25.62,High,178,Kharif
Andhra Pradesh,Annamayya,Pileru,Dulla,Sugarcane,Red Rot,477.77,784.0,60.94,Severe,128,Summer
Andhra Pradesh,NTR,Vijayawada Rural,Valasapalle,Chilli,Leaf Curl Virus,210.82,722.0,29.2,High,580,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Venkannapalem,Sugarcane,Smut,1195.67,2912.0,41.06,High,447,Kharif
Andhra Pradesh,Annamayya,Madanapalle,Konidela,Turmeric,Leaf Spot,17.14,297.0,5.77,Low,894,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Ramapuram,Turmeric,Rhizome Rot,1468.31,2413.0,60.85,Severe,721,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Konidela,Sugarcane,Smut,126.6,856.0,14.79,Medium,26,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Chinakakani,Chilli,Leaf Curl Virus,233.42,409.0,57.07,Severe,339,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Pedapadu,Cotton,Leaf Curl Virus,1109.69,1656.0,67.01,Severe,88,Kharif
Andhra Pradesh,Vizianagaram,Vizianagaram_Mandal_7,Vizianagaram_Village_15,Tomato,Early Blight,143.7,274.4,52.37,High,280,Zaid
Andhra Pradesh,NTR,Kanchikacherla,Kothapalli,Banana,Panama Wilt,383.6,2396.0,16.01,Medium,881,Summer
Andhra Pradesh,Krishna,Machilipatnam,Pedapadu,Onion,Stemphylium Blight,747.46,2827.0,26.44,High,454,Rabi
Andhra Pradesh,NTR,Vijayawada Rural,Annavaram,Maize,Turcicum Leaf Blight,45.46,137.0,33.18,High,438,Kharif
Andhra Pradesh,Guntur,Tadikonda,Annavaram,Chilli,Leaf Curl Virus,1069.53,1727.0,61.93,Severe,424,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Dulla,Tomato,Early Blight,89.0,1144.0,7.78,Low,431,Kharif
Andhra Pradesh,NTR,Gannavaram,Venkannapalem,Chilli,Anthracnose,1493.57,2593.0,57.6,Severe,862,Kharif
Andhra Pradesh,Nandyal,Nandyal_Mandal_4,Nandyal_Village_24,Cotton,Wilt,337.91,532.96,63.4,Low,66,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Pedapadu,Banana,Panama Wilt,338.79,1473.0,23.0,Medium,679,Kharif
Andhra Pradesh,East Godavari,Rajanagaram,Pedapadu,Paddy (Rice),Blast,412.63,2261.0,18.25,Medium,758,Rabi
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_4,Ananthapuramu_Village_29,Groundnut,Collar Rot,152.04,754.44,20.15,Medium,471,Rabi
Andhra Pradesh,Guntur,Tadikonda,Mallavaram,Groundnut,Rust,557.63,1573.0,35.45,High,444,Rabi
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,Dr. B.R. Ambedkar Konaseema_Mandal_3,Dr. B.R. Ambedkar Konaseema_Village_18,Sugarcane,Smut,245.12,1107.14,22.14,Medium,226,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Mallavaram,Maize,Turcicum Leaf Blight,695.48,1093.0,63.63,Severe,33,Rabi
Andhra Pradesh,Guntur,Tadikonda,Lingapuram,Mango,Anthracnose,254.41,370.0,68.76,Severe,309,Kharif
Andhra Pradesh,Annamayya,Pileru,Venkannapalem,Paddy (Rice),Bacterial Leaf Blight,463.37,988.0,46.9,High,739,Rabi
Andhra Pradesh,Kurnool,Panyam,Lingapuram,Chilli,Anthracnose,141.15,2795.0,5.05,Low,291,Summer
Andhra Pradesh,Prakasam,Ongole,Mallavaram,Cotton,Pink Bollworm,70.99,752.0,9.44,Low,124,Rabi
Andhra Pradesh,West Godavari,Narasapuram,Konidela,Groundnut,Tikka Leaf Spot,163.01,1660.0,9.82,Low,129,Summer
Andhra Pradesh,West Godavari,Palacole,Kothapalli,Turmeric,Leaf Spot,1043.61,1656.0,63.02,Severe,817,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Annavaram,Mango,Anthracnose,473.02,1582.0,29.9,High,106,Rabi
Andhra Pradesh,Prakasam,Markapur,Valasapalle,Paddy (Rice),Brown Spot,837.14,1386.0,60.4,Severe,127,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Venkannapalem,Chilli,Anthracnose,2002.73,2940.0,68.12,Severe,212,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Pedapadu,Tomato,Late Blight,676.04,1248.0,54.17,Severe,12,Kharif
Andhra Pradesh,NTR,Gannavaram,Konidela,Maize,Downy Mildew,615.69,1009.0,61.02,Severe,218,Summer
Andhra Pradesh,NTR,Gannavaram,Chinakakani,Cotton,Pink Bollworm,573.94,909.0,63.14,Severe,629,Summer
Andhra Pradesh,East Godavari,Kadiam,Chinakakani,Cotton,Pink Bollworm,301.31,1875.0,16.07,Medium,29,Summer
Andhra Pradesh,Annamayya,Pileru,Mallavaram,Chilli,Anthracnose,230.48,2530.0,9.11,Low,43,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Jowar (Sorghum),Grain Mold,577.9,1306.0,44.25,High,733,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Konidela,Tomato,Late Blight,293.67,780.0,37.65,High,63,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Valasapalle,Mango,Powdery Mildew,252.31,704.0,35.84,High,251,Rabi
Andhra Pradesh,Guntur,Amaravathi,Chinakakani,Mango,Anthracnose,1133.58,2723.0,41.63,High,376,Kharif
Andhra Pradesh,Anakapalli,Anakapalli_Mandal_8,Anakapalli_Village_48,Maize,Turcicum Leaf Blight,179.65,319.49,56.23,Low,141,Zaid
Andhra Pradesh,Bapatla,Bapatla_Mandal_5,Bapatla_Village_47,Maize,Stalk Rot,121.24,734.44,16.51,High,181,Rabi
Andhra Pradesh,Annamayya,Rayachoti,Valasapalle,Cotton,Leaf Curl Virus,739.3,1576.0,46.91,High,604,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Valasapalle,Maize,Downy Mildew,771.45,1588.0,48.58,High,535,Summer
Andhra Pradesh,Alluri Sitharama Raju,Alluri Sitharama Raju_Mandal_4,Alluri Sitharama Raju_Village_47,Mango,Anthracnose,425.68,881.2,48.31,Medium,105,Kharif
Andhra Pradesh,West Godavari,Bhimavaram,Ramapuram,Chilli,Anthracnose,238.19,1384.0,17.21,Medium,501,Summer
Andhra Pradesh,Annamayya,Rayachoti,Lingapuram,Jowar (Sorghum),Grain Mold,1523.12,2330.0,65.37,Severe,847,Summer
Andhra Pradesh,Nandyal,Nandyal_Mandal_7,Nandyal_Village_16,Onion,Purple Blotch,410.98,812.91,50.56,High,49,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Venkannapalem,Mango,Powdery Mildew,314.25,1311.0,23.97,Medium,859,Kharif
Andhra Pradesh,Prakasam,Ongole,Lingapuram,Cotton,Pink Bollworm,542.72,2437.0,22.27,Medium,714,Summer
Andhra Pradesh,Nandyal,Nandyal_Mandal_2,Nandyal_Village_46,Onion,Stemphylium Blight,484.29,867.94,55.8,Medium,279,Kharif
Andhra Pradesh,West Godavari,Narasapuram,Chinakakani,Turmeric,Rhizome Rot,290.85,1692.0,17.19,Medium,759,Kharif
Andhra Pradesh,West Godavari,Palacole,Kothapalli,Banana,Sigatoka,459.4,1569.0,29.28,High,534,Rabi
Andhra Pradesh,Annamayya,Madanapalle,Konidela,Paddy (Rice),Sheath Blight,510.62,1250.0,40.85,High,991,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_1,Parvathipuram Manyam_Village_18,Chilli,Die Back,213.07,463.19,46.0,Medium,61,Kharif
Andhra Pradesh,Guntur,Mangalagiri,Kothapalli,Tomato,Late Blight,423.2,1293.0,32.73,High,519,Kharif
Andhra Pradesh,Eluru,Eluru_Mandal_2,Eluru_Village_14,Mango,Powdery Mildew,351.96,1305.67,26.96,High,186,Zaid
Andhra Pradesh,East Godavari,Kadiam,Annavaram,Onion,Stemphylium Blight,45.82,159.0,28.82,High,490,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Lingapuram,Tomato,Early Blight,811.54,1369.0,59.28,Severe,383,Summer
Andhra Pradesh,Kakinada,Kakinada_Mandal_9,Kakinada_Village_43,Tomato,Early Blight,363.84,622.42,58.46,Low,385,Zaid
Andhra Pradesh,East Godavari,Kadiam,Konidela,Paddy (Rice),Sheath Blight,1107.44,2290.0,48.36,High,95,Rabi
Andhra Pradesh,Krishna,Machilipatnam,Ramapuram,Banana,Sigatoka,69.54,205.0,33.92,High,250,Rabi
Andhra Pradesh,Krishna,Gudivada,Kothapalli,Paddy (Rice),Brown Spot,191.64,619.0,30.96,High,456,Rabi
Andhra Pradesh,NTR,Gannavaram,Mallavaram,Mango,Powdery Mildew,713.16,1839.0,38.78,High,125,Rabi
Andhra Pradesh,Prakasam,Ongole,Chinakakani,Cotton,Leaf Curl Virus,755.74,1390.0,54.37,Severe,770,Summer
Andhra Pradesh,Prakasam,Ongole,Lingapuram,Groundnut,Tikka Leaf Spot,621.78,956.0,65.04,Severe,624,Summer
Andhra Pradesh,East Godavari,Kadiam,Annavaram,Mango,Anthracnose,410.71,2180.0,18.84,Medium,784,Rabi
Andhra Pradesh,East Godavari,Seethanagaram,Chinakakani,Maize,Maydis Leaf Blight,174.25,1098.0,15.87,Medium,541,Kharif
Andhra Pradesh,Bapatla,Bapatla_Mandal_6,Bapatla_Village_19,Maize,Stalk Rot,212.73,290.64,73.19,High,242,Kharif
Andhra Pradesh,East Godavari,Seethanagaram,Kothapalli,Tomato,Early Blight,213.54,1107.0,19.29,Medium,61,Kharif
Andhra Pradesh,Prakasam,Ongole,Pedapadu,Banana,Sigatoka,1313.58,1883.0,69.76,Severe,206,Kharif
Andhra Pradesh,Kurnool,Nandyal,Pedapadu,Mango,Anthracnose,129.42,884.0,14.64,Medium,211,Summer
Andhra Pradesh,Annamayya,Rayachoti,Kothapalli,Maize,Maydis Leaf Blight,284.49,1558.0,18.26,Medium,68,Rabi
Andhra Pradesh,Guntur,Mangalagiri,Lingapuram,Turmeric,Leaf Spot,675.17,1572.0,42.95,High,279,Kharif
Andhra Pradesh,Annamayya,Rayachoti,Annavaram,Groundnut,Rust,1534.82,2885.0,53.2,Severe,350,Kharif
Andhra Pradesh,Prakasam,Ongole,Kothapalli,Jowar (Sorghum),Grain Mold,392.59,2515.0,15.61,Medium,662,Kharif
Andhra Pradesh,Alluri Sitharama Raju,Alluri Sitharama Raju_Mandal_2,Alluri Sitharama Raju_Village_39,Mango,Sooty Mold,170.09,288.73,58.91,Low,347,Kharif
Andhra Pradesh,Annamayya,Rayachoti,Dulla,Paddy (Rice),Bacterial Leaf Blight,82.52,495.0,16.67,Medium,912,Rabi
Andhra Pradesh,NTR,Kanchikacherla,Venkannapalem,Turmeric,Leaf Spot,56.54,275.0,20.56,Medium,678,Kharif
Andhra Pradesh,East Godavari,Kadiam,Kothapalli,Sugarcane,Smut,961.54,1609.0,59.76,Severe,30,Kharif
Andhra Pradesh,Tirupati,Tirupati_Mandal_1,Tirupati_Village_14,Onion,Purple Blotch,56.0,789.69,7.09,High,321,Rabi
Andhra Pradesh,Prakasam,Ongole,Kothapalli,Cotton,Pink Bollworm,785.91,1457.0,53.94,Severe,103,Summer
Andhra Pradesh,West Godavari,Narasapuram,Mallavaram,Maize,Turcicum Leaf Blight,71.06,200.0,35.53,High,353,Summer
Andhra Pradesh,Guntur,Tadikonda,Venkannapalem,Jowar (Sorghum),Grain Mold,165.68,2734.0,6.06,Low,531,Kharif
Andhra Pradesh,NTR,Vijayawada Rural,Kothapalli,Paddy (Rice),Sheath Blight,1312.95,2406.0,54.57,Severe,518,Kharif
Andhra Pradesh,NTR,Gannavaram,Valasapalle,Cotton,Pink Bollworm,239.6,1948.0,12.3,Medium,501,Kharif
Andhra Pradesh,Guntur,Amaravathi,Konidela,Cotton,Leaf Curl Virus,647.28,1116.0,58.0,Severe,23,Summer
Andhra Pradesh,Guntur,Amaravathi,Dulla,Cotton,Leaf Curl Virus,414.04,924.0,44.81,High,951,Kharif
Andhra Pradesh,Krishna,Machilipatnam,Dulla,Sugarcane,Smut,100.72,2752.0,3.66,Low,134,Rabi
Andhra Pradesh,West Godavari,Bhimavaram,Valasapalle,Maize,Downy Mildew,104.1,914.0,11.39,Medium,455,Kharif
Andhra Pradesh,Krishna,Pedana,Mallavaram,Sugarcane,Red Rot,373.03,688.0,54.22,Severe,224,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Dulla,Onion,Purple Blotch,645.83,2066.0,31.26,High,719,Kharif
Andhra Pradesh,Nandyal,Nandyal_Mandal_8,Nandyal_Village_29,Chilli,Die Back,11.8,194.64,6.06,Low,384,Kharif
Andhra Pradesh,Krishna,Gudivada,Lingapuram,Chilli,Leaf Curl Virus,890.0,2110.0,42.18,High,181,Summer
Andhra Pradesh,West Godavari,Narasapuram,Mallavaram,Onion,Stemphylium Blight,113.72,838.0,13.57,Medium,974,Summer
Andhra Pradesh,West Godavari,Narasapuram,Valasapalle,Sugarcane,Red Rot,281.91,699.0,40.33,High,165,Rabi
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Cotton,Pink Bollworm,216.17,2337.0,9.25,Low,987,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Mallavaram,Tomato,Early Blight,73.46,1681.0,4.37,Low,325,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Konidela,Banana,Sigatoka,1442.36,2724.0,52.95,Severe,760,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Ramapuram,Paddy (Rice),Sheath Blight,212.58,1040.0,20.44,Medium,466,Summer
Andhra Pradesh,Kakinada,Kakinada_Mandal_8,Kakinada_Village_3,Mango,Powdery Mildew,114.71,782.78,14.65,Medium,488,Zaid
Andhra Pradesh,East Godavari,Seethanagaram,Dulla,Cotton,Pink Bollworm,409.12,2871.0,14.25,Medium,826,Summer
Andhra Pradesh,Kurnool,Panyam,Mallavaram,Tomato,Leaf Curl Virus,106.3,1545.0,6.88,Low,512,Summer
Andhra Pradesh,West Godavari,Palacole,Valasapalle,Banana,Panama Wilt,296.91,783.0,37.92,High,244,Kharif
Andhra Pradesh,YSR Kadapa,YSR Kadapa_Mandal_9,YSR Kadapa_Village_9,Tomato,Early Blight,212.21,631.05,33.63,Low,400,Zaid
Andhra Pradesh,Prakasam,Ongole,Lingapuram,Jowar (Sorghum),Grain Mold,1765.61,2863.0,61.67,Severe,449,Kharif
Andhra Pradesh,Prakasam,Chimakurthy,Venkannapalem,Chilli,Anthracnose,294.4,546.0,53.92,Severe,525,Rabi
Andhra Pradesh,Prakasam,Chimakurthy,Valasapalle,Sugarcane,Red Rot,408.44,2017.0,20.25,Medium,599,Summer
Andhra Pradesh,Krishna,Gudivada,Mallavaram,Onion,Purple Blotch,889.85,2424.0,36.71,High,273,Kharif
Andhra Pradesh,Guntur,Amaravathi,Mallavaram,Groundnut,Tikka Leaf Spot,657.89,1130.0,58.22,Severe,668,Summer
Andhra Pradesh,Guntur,Amaravathi,Annavaram,Tomato,Leaf Curl Virus,213.82,955.0,22.39,Medium,861,Rabi
Andhra Pradesh,Kurnool,Nandyal,Valasapalle,Mango,Anthracnose,365.77,1304.0,28.05,High,58,Summer
Andhra Pradesh,Prakasam,Chimakurthy,Valasapalle,Groundnut,Tikka Leaf Spot,88.26,2341.0,3.77,Low,558,Rabi
Andhra Pradesh,East Godavari,Kadiam,Kothapalli,Banana,Sigatoka,1395.59,2183.0,63.93,Severe,436,Kharif
Andhra Pradesh,YSR Kadapa,YSR Kadapa_Mandal_4,YSR Kadapa_Village_37,Groundnut,Collar Rot,75.12,981.32,7.65,Medium,287,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_6,Parvathipuram Manyam_Village_26,Chilli,Powdery Mildew,244.06,1147.33,21.27,High,114,Kharif
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Maize,Turcicum Leaf Blight,1175.72,2798.0,42.02,High,321,Summer
Andhra Pradesh,Kakinada,Kakinada_Mandal_3,Kakinada_Village_19,Chilli,Powdery Mildew,377.2,449.15,83.98,Low,119,Rabi
Andhra Pradesh,NTR,Gannavaram,Pedapadu,Jowar (Sorghum),Grain Mold,317.44,458.0,69.31,Severe,434,Summer
Andhra Pradesh,East Godavari,Rajanagaram,Annavaram,Jowar (Sorghum),Anthracnose,380.42,556.0,68.42,Severe,296,Summer
Andhra Pradesh,Kurnool,Banaganapalle,Mallavaram,Paddy (Rice),Sheath Blight,622.91,2466.0,25.26,High,264,Rabi
Andhra Pradesh,Parvathipuram Manyam,Parvathipuram Manyam_Mandal_5,Parvathipuram Manyam_Village_27,Groundnut,Collar Rot,405.58,793.03,51.14,High,310,Rabi
Andhra Pradesh,Prakasam,Markapur,Pedapadu,Jowar (Sorghum),Grain Mold,233.89,445.0,52.56,Severe,287,Rabi
Andhra Pradesh,Krishna,Pedana,Konidela,Maize,Maydis Leaf Blight,125.75,468.0,26.87,High,752,Summer
Andhra Pradesh,East Godavari,Kadiam,Konidela,Onion,Purple Blotch,733.24,2226.0,32.94,High,157,Summer
Andhra Pradesh,Palnadu,Palnadu_Mandal_3,Palnadu_Village_6,Turmeric,Leaf Blotch,395.38,754.78,52.38,High,373,Rabi
Andhra Pradesh,Ananthapuramu,Ananthapuramu_Mandal_3,Ananthapuramu_Village_14,Groundnut,Rust,19.35,674.02,2.87,High,493,Zaid
Andhra Pradesh,Annamayya,Rayachoti,Chinakakani,Groundnut,Rust,136.38,2431.0,5.61,Low,567,Rabi
Andhra Pradesh,Kurnool,Panyam,Annavaram,Cotton,Leaf Curl Virus,255.07,472.0,54.04,Severe,493,Kharif
Andhra Pradesh,NTR,Kanchikacherla,Venkannapalem,Mango,Anthracnose,929.49,1885.0,49.31,High,336,Rabi
Andhra Pradesh,Prakasam,Markapur,Dulla,Chilli,Leaf Curl Virus,233.54,1235.0,18.91,Medium,610,Summer
